service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"TA+b13mg","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13mk","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ms","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13mz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13n7","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ng","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nn","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13o2","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13oj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13oy","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ly","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13oo","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13om","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13lz","1","0","0","0","1","0","0","20181209","20191214"
"TA+b13ot","0","0","0","0","1","0","0","20181209","20191214"
"TA+b13m0","0","0","1","1","0","0","1","20181209","20191214"
"TA+b105z","0","0","1","1","0","0","0","20181209","20191214"
"TA+b13m1","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13m9","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13mn","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13mr","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0oxu","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13n3","1","0","0","0","1","0","1","20181209","20191214"
"TA+b13nc","1","1","0","0","1","0","0","20181209","20191214"
"TA+b13nl","1","0","0","0","0","1","1","20181209","20191214"
"TA+b13nz","1","0","1","1","0","1","0","20181209","20191214"
"TA+b0wvu","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13oi","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13p6","0","0","0","1","0","0","0","20181209","20191214"
"TA+b13m2","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13mb","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0vvn","0","1","1","0","1","0","0","20181209","20191214"
"TA+b13mu","0","0","0","0","1","1","1","20181209","20191214"
"TA+b13mx","1","0","1","1","1","0","0","20181209","20191214"
"TA+b13na","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nh","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nj","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13ob","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13oq","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13m3","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13md","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13my","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nk","0","0","1","1","0","1","1","20181209","20191214"
"TA+b13oc","0","0","0","1","0","1","1","20181209","20191214"
"TA+b13mm","0","0","0","1","1","0","0","20181209","20191214"
"TA+b13n5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ne","1","1","1","1","0","1","1","20181209","20191214"
"TA+b13o7","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ov","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13p4","1","1","1","1","1","1","0","20181209","20191214"
"TA+b13m4","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13mc","1","1","1","1","1","1","0","20181209","20191214"
"TA+b13n1","1","1","1","0","1","0","0","20181209","20191214"
"TA+b13oe","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13og","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13p9","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13m5","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13mw","0","0","0","1","1","0","0","20181209","20191214"
"TA+b13n9","0","0","0","1","0","1","0","20181209","20191214"
"TA+b13o1","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13o8","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13oz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13p3","0","0","0","0","1","1","1","20181209","20191214"
"TA+b13me","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13n6","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13nv","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ok","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13m6","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0xb8","0","0","1","0","1","0","0","20181209","20191214"
"TA+b13mp","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13nu","1","1","0","1","0","0","1","20181209","20191214"
"TA+b13oh","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13p5","0","1","0","0","0","1","1","20181209","20191214"
"TA+b13mt","0","0","0","0","0","1","1","20181209","20191214"
"TA+b11k1","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13mf","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13od","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13no","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13m7","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13o0","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rz","1","0","0","0","0","1","0","20181209","20191214"
"TA+b13m8","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13o3","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ox","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13p8","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0b5p","0","1","1","0","1","0","0","20181209","20191214"
"TA+b0b3x","0","1","0","0","1","0","0","20181209","20191214"
"TA+b13ma","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13ni","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13oa","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13or","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13nb","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0xad","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13nt","1","1","1","1","0","0","1","20181209","20191214"
"TA+b13op","0","0","0","1","0","1","0","20181209","20191214"
"TA+b13n0","0","0","1","0","0","1","1","20181209","20191214"
"TA+b13of","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nq","1","1","1","1","0","1","1","20181209","20191214"
"TA+b13mj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13n2","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nr","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13mh","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13mv","1","0","0","1","0","1","1","20181209","20191214"
"TA+b13n4","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13nd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13nm","1","0","0","0","1","1","0","20181209","20191214"
"TA+b13nw","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13o6","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13ol","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ow","1","0","1","0","1","1","1","20181209","20191214"
"TA+b13p2","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13mi","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ns","0","1","0","0","0","1","1","20181209","20191214"
"TA+b13ml","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nx","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13mo","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13mq","0","0","0","0","1","1","1","20181209","20191214"
"TA+b13on","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13n8","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13p7","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13nf","0","0","0","0","0","1","1","20181209","20191214"
"TA+b00lh","1","1","1","0","0","0","0","20181209","20191214"
"TA+b0ryx","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0l7d","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13np","1","1","0","1","0","0","0","20181209","20191214"
"TA+b13ny","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13o4","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13o5","0","1","0","0","1","0","0","20181209","20191214"
"TA+b13o9","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13p1","1","1","1","1","0","0","1","20181209","20191214"
"TA+b13ou","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13p0","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0l35","1","1","1","1","1","0","0","20181209","20191214"
"TA+b00o9","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0l30","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ms3","1","0","1","1","1","0","0","20181209","20191214"
"TA+b0y6r","1","0","1","0","1","0","0","20181209","20191214"
"TA+b0kml","1","1","1","1","1","0","0","20181209","20191214"
"TA+b05i2","1","0","1","1","0","0","0","20181209","20191214"
"TA+b0ms2","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13pa","1","1","1","1","0","1","0","20181209","20191214"
"TA+b13r6","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pi","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13pb","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13ps","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13r8","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ph","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13pc","0","0","0","1","0","1","1","20181209","20191214"
"TA+b13rq","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pj","0","0","0","1","1","1","0","20181209","20191214"
"TA+b13pd","1","1","1","1","0","1","1","20181209","20191214"
"TA+b07qg","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pm","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13pe","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13pt","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13px","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13q8","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qf","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rt","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pn","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pf","0","0","0","0","1","0","1","20181209","20191214"
"TA+b0u00","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pg","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13ru","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pl","1","0","0","0","0","0","1","20181209","20191214"
"TA+b13pk","0","1","0","0","0","1","1","20181209","20191214"
"TA+b13po","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pp","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13q3","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0enn","1","0","1","0","1","1","0","20181209","20191214"
"TA+b13qh","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13qn","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13qx","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rc","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13re","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rn","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pq","1","0","0","0","1","1","1","20181209","20191214"
"TA+b13pz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qi","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qo","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qy","0","0","1","0","0","1","1","20181209","20191214"
"TA+b13rf","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rl","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13pv","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qa","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0nwb","0","0","0","1","0","1","0","20181209","20191214"
"TA+b13qk","1","0","0","1","1","0","0","20181209","20191214"
"TA+b13qs","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13r7","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13rr","0","0","0","0","1","1","1","20181209","20191214"
"TA+b13q1","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qp","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rp","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13pr","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qq","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13qz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rg","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13ro","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13qj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13pu","1","1","1","1","0","0","1","20181209","20191214"
"TA+b13q0","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0vdn","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13qr","0","1","0","1","0","1","0","20181209","20191214"
"TA+b13r0","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rh","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rm","1","1","1","1","1","0","0","20181209","20191214"
"TA+b00km","1","0","0","1","0","1","1","20181209","20191214"
"TA+b040k","0","1","0","1","0","0","0","20181209","20191214"
"TA+b0lhz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0wqr","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0zli","1","0","0","0","1","0","0","20181209","20191214"
"TA+b0bxu","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0pbs","1","0","1","0","0","0","0","20181209","20191214"
"TA+b0mvr","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0uf4","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0a96","1","0","0","0","0","1","1","20181209","20191214"
"TA+b13q4","1","1","1","1","1","0","0","20181209","20191214"
"TA+b02qc","0","0","0","0","1","1","0","20181209","20191214"
"TA+b13r1","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13r9","0","0","0","0","1","1","1","20181209","20191214"
"TA+b13ra","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rw","1","1","1","1","0","1","0","20181209","20191214"
"TA+b13q9","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13ql","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qt","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rv","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13pw","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13qm","1","1","1","1","0","0","0","20181209","20191214"
"TA+b13qu","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13r3","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13rs","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13rk","1","1","0","0","0","0","0","20181209","20191214"
"TA+b13qb","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0xqs","1","1","1","1","1","0","0","20181209","20191214"
"TA+b13py","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qc","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13qv","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13qd","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13q2","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13q5","0","1","0","1","1","1","0","20181209","20191214"
"TA+b13r2","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b07e3","0","0","1","1","0","0","0","20181209","20191214"
"TA+b13q6","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13r4","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13rb","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13r5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b13q7","0","0","1","0","0","1","1","20181209","20191214"
"TA+b0wz8","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0ifh","0","0","0","0","0","1","0","20181209","20191214"
"TA+b13qe","0","0","0","0","0","0","1","20181209","20191214"
"TA+b13qg","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1144","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13ri","1","1","1","1","0","1","0","20181209","20191214"
"TA+b0xyd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b108h","1","0","0","0","1","0","0","20181209","20191214"
"TA+b13qw","1","0","0","0","1","0","0","20181209","20191214"
"TA+b0uii","0","1","1","0","0","1","0","20181209","20191214"
"TA+b06bp","0","0","0","0","1","0","1","20181209","20191214"
"TA+b13rx","0","1","1","1","1","1","0","20181209","20191214"
"TA+b13ry","1","1","1","1","1","0","1","20181209","20191214"
"TA+b13s0","1","1","1","1","1","1","0","20181209","20191214"
"TA+b13s1","0","1","1","1","1","1","0","20181209","20191214"
"TA+b0smg","0","0","0","1","1","1","1","20181209","20191214"
"TA+b0wxm","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0sma","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0smc","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0o8r","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0sm7","1","1","1","1","1","1","0","20181209","20191214"
"TA+b02n8","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0286","0","0","0","0","0","1","1","20181209","20191214"
"TA+b02nb","0","0","0","0","1","1","0","20181209","20191214"
"TA+b02n7","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0282","1","1","1","1","0","0","1","20181209","20191214"
"TA+b02na","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0cvw","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0c98","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0cvu","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0cvy","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0cis","1","0","0","1","1","0","0","20181209","20191214"
"TA+b0cvv","0","0","0","0","0","1","1","20181209","20191214"
"TA+b06v0","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0cvx","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0cb6","1","1","1","1","1","1","1","20181209","20191214"
"TA+b07f8","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0c94","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0c95","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0c92","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0r7q","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0r7r","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0r7t","1","1","1","1","1","1","0","20181209","20191214"
"TA+b0r7v","0","0","0","0","0","1","1","20181209","20191214"
